HIT,78,01100101011001011001011001010100,10101010101010101010101010011011,2,2
HIT,79,01011001010101010101100101010100,10011010100110101001101010011011,2,2
HIT,80,01101001101010011010101010101000,10010101100101100101011001011011,2,2
HIT,81,01101001101010011010101010100100,10010110010101010101010101011011,2,2
HIT,82,01010110010110010101010101010100,10011010100110101010101010100111,2,2
HIT,83,10010101011001010101011001011000,01101010100110100110100110100111,2,2
HIT,84,01010101011001011001010110010100,10100110101010100110101001101011,2,2
HIT,85,10100110101001101001101010100100,10010110010110010101100101011011,2,2
HIT,86,01100110010110011001010101100100,01101010101010101010101010100111,2,2
HIT,87,10101010011010101010101010100100,10010110010110010101010101100111,2,2
HIT,88,10100110100110101001101001101000,01011001010110010101011001010111,2,2
HIT,89,10010110010101011001010110010100,10101001101010101001101010100111,2,2
HIT,90,01100101100101100101100101010100,10101010101010101001101010101011,2,2
HIT,91,01101010101010011010011010101000,10010101100101100101011001011011,2,2
HIT,92,01010101010101010101010101011000,10100110011001101010101010100111,2,2
HIT,93,01010101010101010101010101011000,01101001101010101010011010011011,2,2
HIT,94,10101010100110100110101010101000,01010110010110010101100101011011,2,2
HIT,95,10010110010101010110010101010100,10011010100110101010101010101011,2,2
HIT,96,10011010011010101010101010011000,01100101010101100101100101011011,2,2
HIT,97,10101001101010101010101001101000,01100101011001011001010101011011,2,2
HIT,98,10010101010101100101100101010100,01101001101010101001101010100111,2,2
HIT,99,01010101010101010101010101010100,10100110010110101010100110010111,2,2
HIT,100,10101010011010011010101010100100,10010101010101011001010101011011,2,2
HIT,101,01100101010101010101100101011000,10101001101001101010101001101011,2,2
HIT,102,10101010101010100110101001100100,10010101010101010101010101010111,2,2
HIT,103,10010101010101010101010101010100,10101010011010011010101001100111,2,2
HIT,104,10011001010110100101100101101000,10101010101010101010101010101011,2,2
HIT,105,10010110010101010101010101010100,01101001101010011010101010100111,2,2
HIT,106,10010110010101011001010101011000,01101010011010011010101001101011,2,2
HIT,107,10101010100110101010100110101000,01010101010110010101100101100111,2,2
HIT,108,01101001101010101010101001101000,01011001010110010101011001011011,2,2
HIT,109,10101010011010101010100110100100,01011001011001011001010101100111,2,2
HIT,110,01101001101001101010011010011000,01100101010101010101100101010111,2,2
HIT,111,01011001011001010101100101010100,10100110101010101010011010011011,2,2
HIT,112,01101010100110100110101010011000,10010110010101010101011001011011,2,2
HIT,113,10010110010110010101100101010100,01101010011010011010011010100111,2,2
HIT,114,01101010100110101010101010011000,10010101011001011001011001010111,2,2
HIT,115,10011010101010011010011010011000,01010101010101011001011001011011,2,2
HIT,116,01101010101010100110100110101000,10010101010110010110010101011011,2,2
HIT,117,10011010101001101010100110100100,01010101010110010101010101011011,2,2
HIT,118,10010101100101100101100101011000,10100110100110101010011010101011,2,2
HIT,119,01100101010110010101100101010100,10011010011010101001101001101011,2,2
HIT,120,01101001101010100110101010011000,01011001010101011001011001011011,2,2
HIT,121,01100101010110100101010110010100,10100110101001101010011010100111,3,3
HIT,122,01011001101010011001101010100100,10100101101001010101101001011011,3,3
HIT,123,10011001100110101010100110011000,01011010010110100101100101101011,3,3
